read12,math12,catholic,female,white,black,hisp,faminc8
58.220001,55.610001,0,0,1,0,0,11
57.619999,47.619999,0,0,1,0,0,10
44.91,48.25,0,1,1,0,0,11
49.200001,47.669998,0,1,1,0,0,12
59.849998,63.02,0,0,1,0,0,10
59.509998,56.720001,0,1,1,0,0,11
54.720001,52,0,0,1,0,0,10
39.25,37.130001,0,0,0,1,0,6
54.43,57.950001,0,1,1,0,0,9
59.220001,57.18,0,1,1,0,0,12
64.150002,58.689999,0,0,1,0,0,7
43.5,50.68,0,1,0,1,0,8
41.610001,37.77,0,1,0,1,0,4
43.540001,33.439999,0,1,0,1,0,10
53.509998,50.380001,0,0,0,1,0,4
50.130001,41.73,0,0,0,1,0,1
54.970001,51.029999,0,1,1,0,0,9
47.709999,44.169998,0,1,1,0,0,7
58.209999,64.470001,0,1,1,0,0,7
60.810001,57.689999,0,1,0,0,1,11
56.48,62.970001,0,0,0,1,0,10
58.799999,55.59,0,0,1,0,0,11
43.040001,47.029999,0,1,0,0,0,10
48.560001,49.73,0,1,1,0,0,9
55.32,55.400002,0,1,1,0,0,11
32.82,33.450001,0,1,0,0,0,9
62.720001,66.010002,0,0,1,0,0,11
64.660004,59.09,0,0,1,0,0,11
60.619999,55.549999,0,0,1,0,0,12
53.09,44.93,0,0,1,0,0,11
61.75,56.75,0,1,0,0,0,11
52.48,56.580002,0,1,0,1,0,12
53.02,62.759998,0,0,1,0,0,11
50.5,52.029999,0,1,0,0,0,10
61.950001,53.779999,0,0,0,1,0,9
60.59,52.400002,0,1,0,0,1,11
50.810001,52.599998,0,0,1,0,0,12
51.880001,51.790001,0,1,1,0,0,7
53.950001,35.48,0,1,0,0,1,7
65,66.720001,0,0,1,0,0,10
61.43,57.23,0,0,0,0,0,12
61.93,52.009998,0,1,1,0,0,10
56.369999,56.369999,0,1,1,0,0,11
60.849998,61.209999,0,1,1,0,0,12
58.669998,47.939999,0,0,1,0,0,6
48.509998,47.209999,0,1,1,0,0,12
34.68,48.689999,0,0,0,1,0,4
52.200001,46.43,0,0,0,0,1,8
58.860001,47.400002,0,1,1,0,0,9
49.099998,48.990002,0,0,0,0,1,10
32.200001,32.150002,0,1,0,0,1,6
31.9,36.860001,0,1,0,0,1,6
49.07,46.91,0,1,0,0,1,4
52.349998,43.369999,0,0,0,0,1,7
44.009998,46.34,0,1,0,0,1,8
64.5,63.98,0,0,0,0,1,9
41.919998,37.77,0,0,0,0,1,7
55.259998,54.41,0,1,1,0,0,8
50.169998,44.509998,0,1,1,0,0,11
58.630001,51.68,0,1,1,0,0,10
42.560001,49.439999,0,1,1,0,0,9
58.029999,63.240002,0,0,1,0,0,11
50.130001,46.669998,0,1,1,0,0,12
50.869999,58.279999,0,0,0,1,0,10
49.02,42.099998,0,1,0,1,0,10
65.300003,66.959999,0,1,1,0,0,11
42.540001,53.380001,0,0,1,0,0,12
54.18,59.73,0,0,0,1,0,12
48.25,48.689999,0,1,0,1,0,12
57.389999,53.580002,0,0,1,0,0,12
42.099998,37.5,0,1,0,0,1,1
54.119999,47.540001,0,1,0,0,1,3
35.450001,35.330002,0,0,1,0,0,11
40.860001,35.310001,0,1,0,0,1,6
59.220001,55.240002,0,0,0,0,1,4
41.459999,42.16,0,1,0,0,1,6
34.77,41.91,0,0,0,0,1,7
34.48,36.580002,0,1,0,0,0,9
35.290001,37.900002,0,1,0,0,1,6
56.459999,51.240002,0,0,1,0,0,11
56.720001,46.990002,0,0,0,0,1,10
37.389999,33.080002,0,0,0,0,1,9
40.68,30.700001,0,1,0,0,1,9
52.049999,56.779999,0,0,0,0,1,7
51.669998,51.700001,0,0,1,0,0,4
51.470001,56.759998,0,0,0,0,1,10
38.549999,40.189999,0,0,0,0,1,9
38.889999,48.580002,0,0,0,0,0,7
44.98,48.349998,0,0,0,0,1,8
36.580002,42.290001,0,0,0,0,1,10
34.450001,43.060001,0,1,0,0,1,1
43.84,42,0,1,0,0,1,1
50.720001,49.48,0,1,0,0,1,5
38.950001,45.66,0,1,0,0,1,8
30.700001,37.610001,0,0,1,0,0,1
54.869999,56.57,0,1,0,0,1,5
59.57,48.23,0,0,0,0,1,5
43.91,54.709999,0,0,0,0,1,6
42.119999,44.290001,0,0,0,0,1,3
42.869999,37.630001,0,0,0,0,1,2
48.77,47.040001,0,1,0,0,1,12
41.380001,45.099998,0,0,0,0,1,7
42.860001,63.560001,0,0,0,0,1,10
53.849998,52.169998,0,0,1,0,0,12
62.299999,66.849998,0,1,0,0,1,10
60.610001,64.779999,0,0,1,0,0,11
41.209999,41.5,0,0,0,0,1,10
61.119999,50.669998,0,1,1,0,0,8
56.970001,37.919998,0,0,0,0,1,7
41.279999,53.139999,0,0,0,0,1,10
56.130001,55.810001,0,0,1,0,0,12
56.970001,55.310001,0,0,0,0,1,8
35.41,34.57,0,1,0,0,1,6
54.360001,51.970001,0,1,0,0,1,10
41.099998,38.380001,0,1,0,0,1,2
31.530001,38.400002,0,1,0,0,1,9
47.529999,56.209999,0,0,0,0,1,10
49.740002,42.75,0,1,0,0,1,7
37.720001,40.439999,0,1,0,0,1,8
66.559998,70.379997,0,1,0,0,0,12
47.23,37.169998,0,1,0,0,1,12
62.650002,64.010002,0,1,1,0,0,11
66.239998,68.779999,0,1,0,0,0,11
34.389999,35.110001,0,1,1,0,0,7
60.720001,60.279999,0,1,0,0,0,12
38.849998,56.73,0,0,1,0,0,12
55.75,62.880001,0,0,0,0,1,11
46.07,56.77,0,0,0,0,0,11
59.32,51.02,0,1,0,1,0,12
33.349998,43.23,0,0,0,0,1,11
48.669998,48.540001,0,1,0,0,1,11
43.919998,44.349998,0,1,0,0,1,9
63.419998,65.779999,0,1,1,0,0,10
43.209999,50.490002,0,0,0,1,0,10
54.57,40.540001,0,0,1,0,0,12
56.119999,51.18,0,0,1,0,0,10
45.599998,45.330002,0,1,1,0,0,6
40.02,46.330002,0,0,1,0,0,8
58.950001,47.650002,0,1,0,1,0,7
38.529999,42.849998,0,1,0,0,1,7
40.849998,39.580002,0,0,0,1,0,11
36.459999,39.810001,0,0,1,0,0,10
46.57,55.939999,0,0,0,1,0,9
47.099998,37.959999,0,1,1,0,0,8
55.869999,57.560001,0,0,0,0,0,10
38.93,51.5,0,0,1,0,0,11
59.470001,55.040001,0,0,1,0,0,10
35.98,36.060001,0,0,1,0,0,11
57.290001,41.349998,0,0,1,0,0,12
56.43,46.240002,0,1,1,0,0,10
45.060001,51.759998,0,1,1,0,0,11
48.98,49.43,0,1,1,0,0,5
60.93,43.970001,0,1,1,0,0,10
52.889999,51.349998,0,1,0,0,1,12
63.509998,57.16,0,1,0,1,0,11
58.099998,54.400002,0,0,0,0,1,12
35.860001,35.549999,0,0,0,1,0,5
41.82,39.389999,0,1,0,1,0,11
53.110001,43.369999,0,1,1,0,0,7
35.560001,39.93,0,1,0,1,0,5
36.02,35.02,0,0,0,1,0,8
50.099998,56.400002,0,0,1,0,0,11
39.220001,36.939999,0,1,0,1,0,8
58.849998,53.43,0,1,1,0,0,7
62.830002,54.139999,0,1,1,0,0,11
54.610001,43.09,0,0,1,0,0,10
47.41,54.779999,0,0,1,0,0,11
40.34,46.970001,0,1,1,0,0,11
34.450001,34.18,0,0,0,0,0,11
50.400002,58.07,0,1,0,0,1,10
46.93,45.25,0,1,0,0,1,11
45.060001,50.759998,0,0,1,0,0,11
62.439999,69.68,0,1,0,0,0,11
60.73,60.799999,0,1,1,0,0,11
59.740002,69.75,0,0,0,0,0,12
64.949997,67.110001,0,1,0,0,0,5
44.759998,52.040001,0,1,1,0,0,11
54.34,54.639999,0,1,0,0,1,11
60.009998,55.07,0,1,0,0,0,10
59.580002,58.950001,0,0,0,0,1,12
50.919998,65.760002,0,1,0,0,0,10
52.119999,69.639999,0,0,0,0,0,10
60.779999,69.410004,0,0,0,0,0,7
40.099998,37.709999,0,0,1,0,0,7
51.220001,52.279999,0,0,0,0,1,7
45.459999,50.82,0,0,0,0,1,10
48.939999,43.43,0,1,1,0,0,10
47.540001,45.5,0,0,0,0,1,9
52.209999,47.810001,0,0,0,0,1,7
58.889999,44.889999,0,1,1,0,0,11
45.380001,50.310001,0,1,0,0,1,11
50.32,51.759998,0,1,0,0,1,11
54.959999,56.950001,0,0,0,0,1,12
55.869999,55.27,0,1,1,0,0,8
49.610001,55.91,0,1,1,0,0,7
57.720001,41.099998,0,1,1,0,0,10
33.779999,34.959999,0,1,1,0,0,1
42.580002,54.110001,0,0,1,0,0,12
30.09,33.720001,0,1,0,1,0,3
38.970001,64.519997,0,0,1,0,0,12
36.540001,51.43,0,1,1,0,0,5
59.470001,62.09,0,0,1,0,0,11
38.709999,44.549999,0,0,1,0,0,7
34.639999,38.259998,0,0,1,0,0,10
38.5,64.599998,0,0,1,0,0,12
50.389999,53.310001,0,0,1,0,0,12
58.66,59.98,0,0,1,0,0,12
39.790001,55.32,0,1,1,0,0,11
50.830002,43.959999,0,0,0,0,1,9
49.189999,47.209999,0,1,1,0,0,11
42.599998,47.82,0,1,1,0,0,11
43.860001,47.82,0,1,1,0,0,9
50.529999,57.860001,0,1,1,0,0,12
61.509998,54.459999,0,1,1,0,0,10
58.380001,54.349998,0,0,1,0,0,11
56.450001,60.939999,0,0,1,0,0,7
51.490002,68.489998,0,0,1,0,0,10
38.59,43.130001,0,1,1,0,0,11
42.07,42.16,0,0,1,0,0,7
33.91,42.599998,0,0,1,0,0,5
40.259998,46.18,0,1,1,0,0,11
57.5,68.959999,0,0,0,0,1,10
41.119999,41.66,0,0,0,0,1,10
47.810001,51.07,0,0,0,0,1,9
63.439999,47.810001,0,1,0,0,1,11
50.599998,43.75,0,0,0,0,1,8
60.41,52.48,0,0,0,0,1,11
56.330002,61.049999,0,0,0,0,1,11
46.389999,50.720001,0,1,0,0,1,10
58.130001,55.360001,0,1,0,0,1,11
61.049999,62.93,0,1,0,0,1,11
34.060001,39.310001,0,1,0,0,1,7
57.66,66.589996,0,0,0,0,0,9
65.889999,64.309998,0,1,1,0,0,12
42.18,53.790001,0,0,1,0,0,10
47.009998,54.130001,0,0,1,0,0,9
61.099998,62.700001,0,1,0,0,1,10
39.060001,36.490002,0,1,0,0,1,11
53.310001,53.970001,0,0,0,0,1,7
35.66,35.23,0,0,0,0,1,10
58.419998,54.610001,0,1,0,0,1,11
60.290001,65.07,0,1,1,0,0,11
66.260002,68.099998,0,1,1,0,0,10
60.689999,65.129997,0,1,1,0,0,11
32.939999,35.700001,0,1,0,0,0,5
48.41,51.209999,0,1,1,0,0,9
35.599998,49.330002,0,1,0,1,0,4
37.619999,33.189999,0,1,0,1,0,12
31.85,33.700001,0,1,0,1,0,7
49.950001,43.029999,0,1,1,0,0,10
40.360001,46.59,0,0,0,1,0,12
51.639999,48.200001,0,1,0,0,1,10
62.27,60.799999,0,1,1,0,0,8
39.950001,35.720001,0,0,0,0,1,12
40.169998,45.799999,0,0,0,0,1,11
40.040001,42.419998,0,1,1,0,0,11
37.150002,32.66,0,0,0,0,0,3
42.52,38.130001,0,1,1,0,0,11
49.529999,37.860001,0,0,0,0,0,7
59.220001,56.540001,0,0,0,1,0,8
58.209999,50.860001,0,1,1,0,0,9
58.209999,53.599998,0,0,1,0,0,10
49.07,45.73,0,1,1,0,0,11
57.41,45.549999,0,1,1,0,0,12
63.119999,67.709999,0,0,1,0,0,12
66.919998,66.989998,0,0,0,0,0,12
59.360001,58.880001,0,0,0,1,0,11
45.540001,51.220001,0,1,1,0,0,12
42.27,54.02,0,1,1,0,0,11
60.560001,56.560001,0,1,1,0,0,11
65.370003,69.889999,0,1,1,0,0,11
60.419998,60.57,0,1,1,0,0,12
56.290001,54.830002,0,0,0,1,0,8
41.59,48.310001,0,1,0,1,0,11
60.849998,65.379997,0,1,0,1,0,7
52.419998,42.91,0,0,1,0,0,6
61.990002,51.380001,0,1,1,0,0,11
63.990002,54.25,0,1,1,0,0,11
51.02,54.84,0,1,1,0,0,12
61.939999,52.369999,0,1,1,0,0,10
48.68,56.209999,0,0,0,0,1,11
62.299999,62.91,0,1,1,0,0,9
45.57,44,0,0,1,0,0,12
54.790001,57.619999,0,0,0,0,1,10
56.990002,62.68,0,1,1,0,0,11
45.720001,42.419998,0,1,1,0,0,12
42.490002,53.919998,0,1,0,1,0,5
45.150002,47.279999,0,1,0,1,0,8
58.209999,60.09,0,1,1,0,0,10
53.23,62.259998,0,1,1,0,0,11
49.18,43.599998,0,1,1,0,0,7
45.369999,41.650002,0,0,1,0,0,11
42.639999,42.16,0,0,1,0,0,11
44,43.540001,0,1,0,1,0,7
56.900002,45.220001,0,0,1,0,0,8
44.169998,49.48,0,1,1,0,0,10
36.950001,38.630001,0,0,0,1,0,9
34.119999,42.209999,0,0,0,1,0,3
42.389999,35.549999,0,1,0,0,1,8
58.740002,60.360001,0,1,0,0,1,8
61.700001,69.690002,0,1,0,0,1,11
51.869999,43.77,0,1,1,0,0,9
60,50.849998,0,1,0,0,1,3
43.299999,42.919998,0,0,0,0,1,3
60.169998,48.400002,0,1,0,0,1,8
59.48,56.18,0,0,1,0,0,11
40.290001,45.560001,0,0,1,0,0,9
61.139999,48.389999,0,1,0,0,1,10
38.799999,45.880001,0,1,1,0,0,9
42.84,52.389999,0,0,0,0,1,9
61.68,67.589996,0,0,0,0,0,5
61.830002,61.23,0,1,1,0,0,12
57.669998,43.630001,0,1,1,0,0,10
67.449997,62.009998,0,0,1,0,0,10
62.240002,67.440002,0,1,1,0,0,12
39.889999,36.68,0,0,1,0,0,9
30.040001,38.32,0,0,1,0,0,10
66.330002,62.759998,0,0,1,0,0,9
53.709999,39.330002,0,0,1,0,0,10
57.049999,50.549999,0,1,1,0,0,5
40.27,39.259998,0,1,0,0,0,7
50.689999,46.740002,0,1,1,0,0,10
47.099998,41.84,0,0,1,0,0,11
49.299999,46.130001,0,1,1,0,0,10
45.27,39.07,0,1,1,0,0,12
55.240002,48.169998,0,1,1,0,0,12
46.630001,34.75,0,0,1,0,0,10
50.73,47.130001,0,1,1,0,0,10
52.060001,52.049999,0,0,1,0,0,12
59.369999,54.02,0,0,1,0,0,10
54.889999,59.790001,0,1,1,0,0,11
68.089996,65.599998,0,0,1,0,0,8
56.84,55.389999,1,1,1,0,0,11
64.959999,64.57,1,1,1,0,0,12
57.48,52.130001,1,1,1,0,0,12
61.990002,64.620003,1,1,1,0,0,12
64.720001,69.089996,1,1,1,0,0,11
67.510002,66.510002,1,1,1,0,0,11
42.650002,47.900002,1,1,0,1,0,12
52.59,52.560001,1,1,1,0,0,11
64.919998,70.400002,1,0,0,0,0,4
49.400002,58.139999,1,1,1,0,0,12
51.299999,58.220001,1,1,1,0,0,8
52.119999,58.639999,1,0,1,0,0,12
40.459999,42.549999,1,1,1,0,0,8
41.16,54.110001,1,1,1,0,0,12
36.639999,49.34,1,1,1,0,0,9
62.950001,59.189999,1,1,1,0,0,11
53.5,54.209999,1,0,1,0,0,12
61.529999,63.459999,1,0,1,0,0,12
46.669998,60.630001,1,0,1,0,0,12
52.689999,60.049999,1,0,1,0,0,8
55.57,56.400002,1,0,1,0,0,12
53.889999,70.629997,1,0,1,0,0,12
54.48,54.580002,1,1,1,0,0,6
56.040001,53.060001,0,1,1,0,0,12
60.619999,60.139999,0,1,1,0,0,11
51.57,38.91,0,0,1,0,0,11
49.07,56.389999,0,0,1,0,0,10
37.77,50.200001,0,0,1,0,0,11
64.339996,62.799999,0,1,1,0,0,8
55.959999,49.220001,0,0,1,0,0,7
54.84,50.259998,0,0,1,0,0,11
37.099998,37.380001,0,1,0,0,0,10
65.800003,50.560001,0,0,1,0,0,12
60.77,52.93,0,0,1,0,0,10
43.740002,43.779999,0,0,0,0,0,11
61.509998,52.580002,0,1,1,0,0,12
57.34,44.150002,0,1,1,0,0,10
50.720001,45.52,0,0,1,0,0,12
38.490002,33.52,0,0,0,0,1,7
35.27,35.459999,0,1,0,0,1,9
43.639999,41.529999,0,0,0,0,1,7
47.049999,58.279999,0,0,1,0,0,11
59.060001,49.68,0,1,0,0,1,11
49.860001,53.970001,0,0,1,0,0,12
49.23,44.110001,0,0,0,0,0,11
37.130001,45.220001,0,1,1,0,0,11
45.259998,59.66,0,0,0,0,0,10
52.360001,45.580002,0,1,0,0,1,9
43.049999,37.380001,0,1,0,0,1,11
47.099998,40.66,0,0,1,0,0,7
59.18,63.810001,0,0,1,0,0,12
62.93,59.970001,0,1,1,0,0,12
36.73,35.290001,0,0,1,0,0,11
64.849998,66.940002,0,1,1,0,0,12
63.040001,63.029999,0,0,1,0,0,11
54.919998,49.709999,0,1,1,0,0,12
56.450001,56.23,0,0,1,0,0,11
64.510002,60.52,0,0,1,0,0,11
67.379997,66.580002,0,0,1,0,0,11
59.5,65.599998,0,0,1,0,0,10
54.810001,54.610001,0,1,1,0,0,10
57.639999,60.66,0,1,1,0,0,10
67.690002,69.43,0,0,1,0,0,10
61.220001,64.860001,0,0,1,0,0,12
55.470001,53.580002,0,1,1,0,0,10
60.029999,47.720001,0,1,1,0,0,10
55.330002,46.16,0,1,1,0,0,10
63.310001,48.509998,0,1,1,0,0,12
31.219999,47.52,0,0,1,0,0,11
47.77,55.52,0,0,1,0,0,11
55.400002,59.41,0,0,1,0,0,9
48.919998,51.130001,0,0,0,0,1,10
61.189999,56.77,0,0,0,0,1,6
53.200001,57.860001,0,0,1,0,0,12
54.959999,53.060001,0,1,0,0,1,12
34.52,37.860001,0,0,0,0,1,10
53.470001,56.59,0,0,0,0,1,7
46.459999,42.09,0,0,0,0,1,11
54.73,55.360001,0,1,0,0,1,9
50.689999,43.490002,0,1,0,0,1,9
51.619999,41.389999,0,1,0,0,1,5
52.5,51.75,0,0,0,0,0,9
56.869999,47.580002,0,1,0,0,1,5
40.869999,58.720001,0,1,0,0,1,8
53.389999,60.349998,0,0,1,0,0,12
62.93,59.860001,0,0,0,0,0,11
57.939999,54.490002,0,1,0,0,1,9
45.689999,43.009998,0,1,0,0,1,10
46.849998,51.91,0,1,0,0,0,9
37.759998,47.259998,0,0,0,0,0,10
38.080002,47.799999,0,1,0,0,1,10
44.549999,48.380001,0,0,1,0,0,8
50.130001,52.720001,0,0,1,0,0,9
62.360001,52.720001,0,1,1,0,0,10
53.77,64.25,0,1,0,0,0,8
58.860001,56.490002,0,1,1,0,0,10
59.799999,62.459999,0,0,1,0,0,11
54.509998,47.630001,0,1,0,0,0,11
55.91,55.560001,0,1,0,0,1,11
34.950001,37.279999,0,1,1,0,0,11
40.490002,46.380001,0,1,1,0,0,8
65.940002,55.650002,0,1,1,0,0,10
60.48,57.990002,0,1,1,0,0,10
35.639999,42.5,0,0,1,0,0,1
51.630001,61.950001,0,0,0,0,0,10
59.540001,66.07,0,0,0,0,0,12
41.200001,46.119999,0,1,0,0,0,9
61.810001,51.450001,0,0,1,0,0,3
63.400002,50.990002,0,1,0,0,0,9
54.310001,42.98,0,1,0,0,0,7
63.990002,64.510002,0,0,0,0,0,10
31.139999,45.810001,0,0,0,0,0,9
47.330002,49.700001,0,0,1,0,0,9
54.650002,46.689999,0,1,1,0,0,7
59.450001,67.650002,0,0,0,0,0,11
42.740002,34.150002,0,1,0,0,0,8
46.049999,48.23,0,0,0,0,0,10
60.490002,49.299999,0,0,1,0,0,9
67.379997,65.489998,0,1,1,0,0,11
61.279999,60.799999,0,1,1,0,0,9
62.349998,66.230003,0,0,1,0,0,11
50.77,51.439999,0,1,1,0,0,11
56.34,45.130001,0,1,1,0,0,7
59.619999,59.080002,0,1,1,0,0,11
54.779999,55.48,0,1,1,0,0,9
43.419998,42.810001,0,0,0,0,1,3
42.330002,45.48,0,0,0,0,0,12
41.27,36.110001,0,0,1,0,0,5
53.959999,66.089996,0,1,1,0,0,8
64.970001,69.839996,0,0,0,0,0,10
30.57,35.16,0,0,0,0,1,7
52.240002,54.52,0,0,1,0,0,12
41.48,48.009998,0,1,0,0,1,6
62.360001,67.489998,0,0,1,0,0,12
53.200001,50.73,0,0,0,0,1,11
57.599998,56.48,0,0,1,0,0,11
55.119999,59.580002,0,1,1,0,0,10
63.900002,66.379997,0,0,0,0,0,10
64.080002,64.050003,0,1,0,0,0,10
46.369999,44.77,0,1,0,0,0,10
41.009998,45.25,0,1,0,0,1,11
62.759998,63.639999,0,0,0,0,0,11
45.540001,60.610001,0,1,0,0,0,6
35.740002,40.669998,0,1,0,1,0,9
35.43,55.91,0,0,0,0,0,10
32.529999,41.189999,0,0,0,0,0,11
39.57,37.48,0,1,0,0,1,8
50.66,54.599998,0,0,0,0,1,8
64.57,67.669998,0,1,0,0,1,7
36.630001,43.880001,0,1,0,0,1,9
37.16,40.380001,0,1,0,0,1,8
54.610001,42.98,0,0,0,0,0,6
40.389999,45.529999,0,1,1,0,0,12
47.509998,65.260002,0,0,1,0,0,12
55.400002,55.099998,0,1,0,0,1,11
65.029999,68.150002,0,1,0,0,0,11
59.509998,54.740002,0,1,0,0,0,12
62.279999,53.23,0,1,0,0,1,6
60.220001,68.889999,0,0,0,0,0,12
47.68,56.07,0,0,0,0,1,9
51.189999,46.66,0,0,0,0,1,9
42.490002,34.130001,0,1,0,0,1,8
61.18,46.040001,0,1,0,0,1,10
43.459999,37.740002,0,1,1,0,0,11
60.610001,52.799999,0,0,0,0,0,10
62.349998,64.760002,0,0,1,0,0,11
58.799999,47.939999,0,1,0,0,0,8
62.509998,41.740002,0,1,0,0,1,8
50.349998,53.900002,0,0,0,0,1,6
42.869999,44.560001,0,0,0,0,0,12
36.369999,36.669998,0,0,1,0,0,12
34.77,33.93,0,1,0,0,1,7
39.970001,58.310001,0,0,0,0,0,10
34.759998,41.66,0,1,1,0,0,12
54.200001,54.110001,0,0,0,0,0,12
55.34,57.200001,0,1,0,0,1,10
44.790001,34.279999,0,1,1,0,0,11
53.240002,57.75,0,1,0,0,0,1
44.98,49.919998,0,0,1,0,0,10
67.690002,69.919998,0,0,0,0,1,12
63.470001,64.550003,0,0,0,0,1,10
52.450001,51.040001,0,1,1,0,0,9
61.02,60.529999,0,1,1,0,0,9
39.25,36.900002,0,0,1,0,0,12
54.889999,57.52,0,0,1,0,0,11
65.589996,59.509998,0,1,1,0,0,12
57.919998,67.910004,0,0,0,0,1,11
49.130001,44.639999,0,1,0,0,1,8
49.84,33.869999,0,0,0,0,1,9
33.52,36.759998,0,1,0,0,0,2
53.080002,54.919998,0,0,0,1,0,10
57.290001,59.189999,0,0,0,0,1,10
37.299999,38.490002,0,0,0,0,1,6
34.259998,38.040001,0,1,0,0,0,5
61.700001,63.029999,0,1,0,0,0,10
39.220001,40.099998,0,0,0,0,0,11
61.240002,57.169998,0,1,0,0,0,8
46.919998,43.200001,0,1,0,0,1,10
59.25,54.139999,0,1,0,0,0,9
37.209999,44.740002,0,0,0,0,1,8
49.639999,53.110001,0,1,1,0,0,11
56.23,49.52,0,1,1,0,0,3
49.970001,59.639999,0,1,1,0,0,6
42.860001,35.07,0,1,1,0,0,2
38.119999,36.740002,0,0,0,0,1,5
55.040001,59.43,0,1,1,0,0,10
31.09,33.009998,0,0,0,0,1,10
34.459999,38.130001,0,0,1,0,0,7
53.400002,54.02,0,0,1,0,0,7
55.049999,59.259998,0,1,1,0,0,10
52.66,39.32,0,1,1,0,0,8
47.66,54.84,0,0,1,0,0,10
54.689999,47.32,0,1,1,0,0,5
35.77,36.619999,0,0,1,0,0,10
44.290001,46.18,0,1,1,0,0,10
65.389999,66.559998,0,1,0,0,0,12
36.5,40.130001,0,0,1,0,0,10
48.470001,36.57,0,1,1,0,0,11
49.830002,46.799999,0,0,0,0,1,6
52.459999,44.630001,0,0,0,0,0,11
53.790001,52.990002,0,1,0,0,0,10
62.66,61.43,0,0,0,0,0,10
40.130001,52.169998,0,0,0,0,1,7
52.389999,54.07,0,0,0,0,0,6
37.41,47.279999,0,0,0,0,0,4
38.630001,41.66,0,0,0,0,1,2
58.099998,66.610001,0,0,1,0,0,12
55.810001,55.220001,0,1,1,0,0,11
58.23,53.450001,0,0,1,0,0,8
60.959999,43.720001,0,1,1,0,0,11
59.759998,51.369999,0,1,0,0,1,8
33.970001,34.540001,0,1,0,0,0,9
63.18,58.43,0,1,0,0,1,10
60.18,65.980003,0,0,0,0,0,11
66.059998,61.25,0,1,1,0,0,8
32.509998,54.639999,0,0,1,0,0,12
57.709999,62.049999,0,0,1,0,0,11
63.919998,64.720001,0,0,1,0,0,11
55.59,56.639999,0,1,0,0,0,11
55.380001,59.080002,0,1,0,0,0,8
54.549999,45.450001,0,1,0,0,0,10
50.830002,54.389999,0,1,1,0,0,11
66.260002,58.599998,0,1,1,0,0,11
60.560001,64.059998,0,0,1,0,0,11
60.869999,54.040001,0,1,1,0,0,9
30.639999,40.099998,0,1,0,0,1,7
50.09,59.369999,0,0,1,0,0,10
39.580002,39.830002,0,0,0,0,1,10
35.880001,36.869999,0,0,0,0,1,9
61.529999,53.73,0,1,1,0,0,11
40.540001,46.830002,0,1,1,0,0,9
51.150002,42.470001,0,1,0,0,0,7
53.18,49.209999,0,0,0,0,1,8
58.380001,60.860001,0,1,1,0,0,10
49.779999,46.889999,0,0,0,0,0,10
47.049999,53.5,0,0,0,0,1,12
40.080002,42.66,0,1,0,0,0,2
52.82,45.27,0,1,0,0,1,4
57.040001,57.75,0,0,1,0,0,12
67.510002,65.760002,0,0,1,0,0,9
62.389999,66.860001,0,1,0,0,0,10
65.360001,67.779999,0,1,0,0,1,11
59.540001,48.009998,0,0,0,0,1,6
32.400002,32.540001,0,1,0,0,1,11
38.669998,45.34,0,0,0,0,1,7
48.139999,39.970001,0,1,0,0,1,8
49.220001,46.360001,0,1,0,0,1,11
37.59,34.669998,0,1,0,1,0,12
46.27,50.189999,0,1,1,0,0,12
52.91,51.220001,0,0,0,0,0,11
52.650002,54.02,0,0,0,0,1,7
61.68,66.230003,0,0,0,0,0,11
46.689999,38.849998,0,0,0,0,1,12
60.900002,61.34,0,1,0,0,0,7
50.639999,50.360001,0,1,0,0,1,12
47.299999,56.09,0,0,0,0,1,10
30.57,36.810001,0,1,0,0,1,2
56.98,48.130001,0,1,0,1,0,5
37.52,56.869999,0,0,0,0,1,10
34.27,36.330002,0,0,0,0,1,8
44.599998,46.869999,0,1,0,0,1,9
36.23,51.810001,0,1,0,0,1,2
44.470001,37.349998,0,1,0,0,1,10
41.759998,51.419998,0,0,0,0,1,11
62.18,58.200001,0,0,0,0,1,10
63.93,40.639999,0,0,0,0,1,6
47.529999,52.580002,0,1,0,0,1,11
35.610001,40.580002,0,0,0,0,0,11
43.73,37.080002,0,1,0,0,1,8
48.68,50.98,0,1,0,0,1,11
48.099998,54.02,0,0,1,0,0,11
44.900002,49.41,0,0,1,0,0,12
35.599998,41.389999,0,1,1,0,0,10
62.130001,60.700001,0,0,1,0,0,11
55.48,48.060001,0,1,1,0,0,12
63.720001,67.150002,0,0,0,0,0,11
55.509998,54.380001,0,1,0,0,0,12
58.240002,58.450001,0,1,1,0,0,11
42.869999,41,0,0,1,0,0,12
56.080002,51.68,0,1,1,0,0,9
63.060001,63.470001,0,1,1,0,0,9
62.380001,53.209999,0,0,1,0,0,12
60.34,61.52,0,0,0,0,0,11
60.689999,61.529999,0,1,0,1,0,11
55.5,55.939999,0,1,1,0,0,12
51.66,42.48,0,1,1,0,0,8
51.48,50.419998,0,0,0,0,1,10
42.98,41.68,0,1,0,0,1,10
48.459999,40.369999,0,1,0,0,1,11
44.57,41.200001,0,1,0,0,1,9
48.790001,45.23,0,0,0,0,1,11
60.799999,47.709999,0,0,0,0,1,9
48.669998,46.16,0,1,0,0,1,10
37.25,42.459999,0,0,0,0,1,7
43.099998,41.59,0,1,0,0,1,10
33.93,47.27,0,0,0,0,0,11
51.080002,49.439999,0,1,0,0,1,10
47.279999,51.240002,0,0,0,0,0,1
49.950001,52.259998,0,1,0,0,1,4
